user_id,group,converted,revenue,session_time
1199,control,0,0.0,257.682650424367
1200,control,0,0.0,361.83098710714876
1201,variant,0,0.0,276.8677629059351
1202,variant,0,0.0,236.8482323211467
1203,variant,0,0.0,275.7435028950065
1204,control,1,121.20916779057251,283.49736323779996
1205,variant,0,0.0,377.74813638628825
1206,control,0,0.0,346.24131061883685
1207,variant,0,0.0,357.3760308316121
1208,control,0,0.0,340.9986821173393
1209,control,1,169.4871410022721,347.3121835807657
1210,control,0,0.0,265.5958936709841
1211,variant,0,0.0,290.0698922323258
1212,variant,0,0.0,250.50423434882256
1213,variant,0,0.0,289.47559847314835
1214,variant,1,78.40006302456058,334.20524954673704
1215,control,0,0.0,306.72916424061236
1216,variant,0,0.0,365.5740409480147
1217,variant,0,0.0,242.92921038863904
1218,control,0,0.0,325.01191753491196
1219,control,0,0.0,237.5848599065341
1220,control,0,0.0,304.7088234586821
1221,variant,0,0.0,337.01667112782394
1222,control,1,83.24957646310824,289.27487165878904
1223,control,0,0.0,327.5563302043478
1224,control,0,0.0,252.0133832583533
1225,variant,0,0.0,216.81550109018085
1226,control,0,0.0,327.85148112439015
1227,variant,0,0.0,387.2005117037866
1228,variant,0,0.0,250.1977529915054
1229,control,0,0.0,361.10970900533977
1230,control,0,0.0,302.17117044082056
1231,variant,0,0.0,233.2154239153462
1232,control,0,0.0,243.42473493239186
1233,control,0,0.0,300.7892386680325
1234,variant,0,0.0,279.7768856037948
1235,variant,1,77.89448360871977,234.35435116208805
1236,control,0,0.0,215.29803593872975
1237,variant,0,0.0,257.6640336036747
1238,control,0,0.0,309.6904504165559
1239,control,0,0.0,299.6799623698431
1240,control,1,90.8371304555707,274.9381021249961
1241,variant,0,0.0,310.0943597145741
1242,control,0,0.0,352.0013359931344
1243,control,0,0.0,319.7063255217074
1244,control,0,0.0,293.934566430521
1245,variant,0,0.0,346.40360033303443
1246,variant,0,0.0,252.00748488918526
1247,variant,0,0.0,288.75402302223245
1248,variant,0,0.0,289.9456032199816
1249,variant,0,0.0,238.15233707785774
1250,control,1,61.817310650587146,279.0062918857821
1251,variant,0,0.0,196.25201595523487
1252,variant,0,0.0,395.60890238314767
1253,variant,0,0.0,253.12931057818435
1254,control,0,0.0,379.30570657106557
1255,variant,0,0.0,301.90422528597463
1256,variant,0,0.0,328.24320660779796
1257,control,0,0.0,275.5600100824534
1258,variant,0,0.0,310.3964845980837
1259,control,0,0.0,332.5244819994218
1260,control,0,0.0,333.2276207197091
1261,control,0,0.0,338.73866950371786
1262,control,0,0.0,281.5833644980412
1263,control,0,0.0,275.98201637543224
1264,variant,0,0.0,220.29118373661981
1265,control,0,0.0,326.1609505588468
1266,control,0,0.0,354.1189355661721
1267,variant,0,0.0,380.79908399589647
1268,control,0,0.0,315.2586317290254
1269,variant,0,0.0,261.67601135457153
1270,variant,0,0.0,215.1451928355272
1271,variant,0,0.0,352.0833366541675
1272,control,0,0.0,210.18617166112324
1273,control,0,0.0,282.96979611281165
1274,control,0,0.0,288.78465860281773
1275,variant,0,0.0,296.527243107449
1276,control,0,0.0,301.790130001792
1277,control,0,0.0,306.90737781837873
1278,control,0,0.0,179.2318368960735
1279,variant,0,0.0,300.73279549350633
1280,variant,0,0.0,188.52122129440613
1281,control,0,0.0,336.61090365454976
1282,control,0,0.0,272.2437422098194
1283,control,0,0.0,192.14816373883247
1284,control,0,0.0,259.2897661307312
1285,variant,0,0.0,271.4962330407673
1286,variant,0,0.0,359.53498087775023
1287,variant,0,0.0,309.83188708751226
1288,variant,0,0.0,317.222247217529
1289,control,1,154.01387630244102,359.06108171103006
1290,control,0,0.0,295.1927856037755
1291,control,0,0.0,337.70939805162016
1292,variant,0,0.0,334.1930556965996
1293,control,0,0.0,235.67652532152937
1294,variant,0,0.0,373.6491788814915
1295,variant,0,0.0,228.98491099646526
1296,control,0,0.0,345.8683324738924
1297,control,0,0.0,224.14634815471837
1298,control,0,0.0,330.06183940758365
1299,variant,0,0.0,393.0957439075086
1300,control,0,0.0,289.3510671724894
1301,variant,0,0.0,287.18221785734266
1302,control,0,0.0,330.52199996584244
1303,variant,1,121.02952442697175,283.53017720187285
1304,variant,0,0.0,390.9139351871411
1305,control,1,69.08061790066714,309.60961247293477
1306,variant,0,0.0,283.9915245889637
1307,variant,0,0.0,272.98572360521587
1308,control,0,0.0,253.35257649134897
1309,variant,0,0.0,268.6122506621255
1310,control,0,0.0,282.4663303170702
1311,variant,0,0.0,275.618046325071
1312,control,0,0.0,267.0912362931448
1313,control,0,0.0,404.942061517622
1314,variant,0,0.0,248.4952461755255
1315,variant,0,0.0,307.33162938230873
1316,variant,0,0.0,329.6260504880436
1317,variant,0,0.0,331.50539977918663
1318,variant,0,0.0,297.0696462108764
1319,control,0,0.0,287.9648714076345
1320,variant,0,0.0,322.5773745619753
1321,control,0,0.0,313.32608249891
1322,control,0,0.0,287.0520582616243
1323,variant,0,0.0,221.90607141377848
1324,control,0,0.0,276.60381388333764
1325,control,0,0.0,242.6724918146271
1326,control,0,0.0,266.6420224966837
1327,control,0,0.0,301.661161925848
1328,variant,0,0.0,317.9368071998308
1329,control,0,0.0,389.0226375646203
1330,variant,0,0.0,273.12968105480934
1331,variant,0,0.0,338.7312817637575
1332,control,0,0.0,315.2980012218918
1333,variant,0,0.0,364.7998835319895
1334,variant,1,109.34702317950686,328.8114359797813
1335,variant,0,0.0,249.5759286356842
1336,control,1,194.44639135467284,213.84769853543844
1337,variant,0,0.0,315.56308498337523
1338,variant,1,119.53283349540287,273.57745010498047
1339,variant,0,0.0,250.98431270247013
1340,control,0,0.0,236.6211147733461
1341,variant,0,0.0,308.0487748793578
1342,control,0,0.0,375.38538496566827
1343,control,0,0.0,279.5663827146979
1344,control,0,0.0,329.5135155537661
1345,control,0,0.0,294.88668248912035
1346,control,1,154.84776622617284,235.53089554483034
1347,control,0,0.0,336.7405671755209
1348,variant,0,0.0,245.26539779863143
1349,control,0,0.0,301.0813315296782
1350,variant,1,70.96574916402417,282.92397924973477
1351,variant,0,0.0,344.65387172828457
1352,control,0,0.0,247.09245037646565
1353,variant,0,0.0,319.543495390098
1354,variant,0,0.0,258.01012963256494
1355,variant,0,0.0,274.4447393835608
1356,variant,0,0.0,118.2399886229949
1357,control,0,0.0,404.60492858089543
1358,variant,0,0.0,327.5278466413116
1359,control,0,0.0,261.6326257030918
1360,variant,0,0.0,243.76721558335032
1361,variant,0,0.0,275.217562356033
1362,control,0,0.0,335.8439767409726
1363,variant,0,0.0,205.39575372075373
1364,variant,0,0.0,292.9207790352831
1365,variant,0,0.0,388.5320936231337
1366,control,0,0.0,243.3026832016098
1367,variant,0,0.0,304.0192519381828
1368,control,0,0.0,410.1654907628879
1369,variant,0,0.0,331.6075814845386
1370,control,0,0.0,306.29619102427273
1371,control,0,0.0,325.33182274545015
1372,variant,0,0.0,279.95673324951485
1373,variant,0,0.0,364.981564265172
1374,control,0,0.0,280.0334988549894
1375,control,0,0.0,202.04091956320116
1376,variant,0,0.0,280.434844802977
1377,control,0,0.0,251.66327350616484
1378,variant,0,0.0,285.94029939012853
1379,variant,0,0.0,287.04579704596847
1380,variant,0,0.0,359.87115999024536
1381,variant,0,0.0,334.7646363332193
1382,control,1,148.18772002871904,313.1632743787698
1383,variant,0,0.0,299.85272943337026
1384,control,1,88.0259283387522,247.0570995571003
1385,variant,0,0.0,190.94123811671614
1386,control,1,150.49139200456494,305.65800056963917
1387,variant,0,0.0,339.73206017868296
1388,control,0,0.0,294.5833058377705
1389,control,0,0.0,273.257283860665
1390,variant,0,0.0,323.2251082607106
1391,variant,0,0.0,295.8333899687826
1392,variant,1,93.82652050730672,384.28720959869804
1393,variant,0,0.0,361.6364171034142
1394,control,0,0.0,347.97540285116645
1395,variant,0,0.0,337.88670571049516
1396,control,0,0.0,235.49162927742714
1397,control,0,0.0,333.14968510263
1398,variant,0,0.0,318.81629788232874
1399,control,0,0.0,330.32123641955815
1400,control,0,0.0,324.63047434065265
1401,control,0,0.0,322.6381293924033
1402,control,1,142.78954422516523,435.0433234774797
1403,variant,0,0.0,296.19071650240403
1404,variant,0,0.0,346.81686904146653
1405,variant,0,0.0,276.45050948679983
1406,variant,0,0.0,339.5320791943836
1407,control,0,0.0,346.9659945116228
1408,control,0,0.0,318.2213038567674
1409,variant,1,84.62266777816724,383.462347118825
1410,variant,0,0.0,255.78619818197913
1411,variant,0,0.0,275.6389529165889
1412,control,0,0.0,310.61900430117447
1413,variant,0,0.0,344.0403426742111
1414,variant,0,0.0,308.97147606474664
1415,variant,0,0.0,364.2879518255283
1416,control,0,0.0,266.91550645168405
1417,control,0,0.0,242.97107552557227
1418,control,0,0.0,315.40641682682525
1419,control,0,0.0,296.1409861943152
1420,control,1,75.96881587477337,327.143186017911
1421,control,0,0.0,298.6298854566748
1422,control,0,0.0,282.9990104688271
1423,control,0,0.0,296.2531214138138
1424,variant,0,0.0,301.44244473965927
1425,variant,0,0.0,284.7509350075835
1426,control,0,0.0,289.8433976838286
1427,control,0,0.0,279.8203331506545
1428,variant,0,0.0,342.83325599347035
1429,control,0,0.0,309.70105022529
1430,control,1,103.71279528400672,412.8376236084383
1431,control,0,0.0,308.0352275639231
1432,variant,0,0.0,272.4571264835669
1433,variant,0,0.0,433.53376874315325
1434,variant,0,0.0,320.6813188857168
1435,variant,0,0.0,349.50623934464085
1436,variant,0,0.0,329.6051491601246
1437,control,0,0.0,331.1505514648874
1438,variant,0,0.0,326.7827025676237
1439,control,0,0.0,244.89577176119673
1440,control,0,0.0,318.3764523780706
1441,variant,0,0.0,233.75693480748805
1442,variant,0,0.0,291.2818581793733
1443,control,0,0.0,263.7191271718356
1444,control,0,0.0,317.8735092924362
1445,control,0,0.0,316.70631236691173
1446,variant,0,0.0,324.0572945382593
1447,variant,1,114.11226802815642,314.36482863745437
1448,variant,0,0.0,269.65873291068004
1449,variant,0,0.0,286.949825532416
1450,variant,0,0.0,346.0198080627242
1451,control,0,0.0,353.39283386472
1452,variant,0,0.0,242.66084506867253
1453,control,0,0.0,223.4536183743677
1454,control,0,0.0,263.6555308397644
1455,control,0,0.0,352.26037910161256
1456,variant,0,0.0,360.7442015091517
1457,variant,0,0.0,253.76440597994142
1458,variant,0,0.0,315.36546768681694
1459,control,0,0.0,391.72156665700436
1460,control,0,0.0,320.7655738620167
1461,control,0,0.0,371.07516426165466
1462,control,0,0.0,349.9363285041549
1463,control,0,0.0,254.49006468860446
1464,control,0,0.0,290.5009288251461
1465,variant,0,0.0,301.7377239145924
1466,variant,0,0.0,305.206669401067
1467,variant,0,0.0,345.8164476719286
1468,variant,0,0.0,320.43423811377045
1469,control,0,0.0,153.18995281109423
1470,control,1,80.64013298502798,234.3579863453637
1471,variant,0,0.0,190.63095425119786
1472,control,0,0.0,308.7682620327667
1473,variant,0,0.0,312.0243824733881
1474,variant,0,0.0,314.1612479305359
1475,variant,0,0.0,252.0535866142692
1476,control,0,0.0,333.70720025599945
1477,variant,0,0.0,335.81312482342645
1478,variant,0,0.0,237.2425466397421
1479,variant,0,0.0,226.6980899275564
1480,control,0,0.0,299.9934156886531
1481,control,0,0.0,389.58911368066794
1482,variant,0,0.0,384.9871371099321
1483,control,0,0.0,328.17021802240265
1484,control,0,0.0,263.50016642099615
1485,control,1,106.86300845732782,344.34213297442926
1486,control,0,0.0,277.37878675954795
1487,control,0,0.0,261.6246481663095
1488,control,0,0.0,192.80165841890027
1489,control,0,0.0,305.1191099173827
1490,control,0,0.0,268.5066325431312
1491,control,0,0.0,304.82151897642524
1492,control,0,0.0,185.03211518814692
1493,variant,0,0.0,308.49133362918434
1494,variant,0,0.0,178.4439418014186
1495,control,0,0.0,354.39701266342763
1496,variant,0,0.0,326.09456170675423
1497,variant,1,124.69070800934094,286.06676142877063
1498,control,0,0.0,328.13599300410397
1499,control,0,0.0,251.09628686682237
1500,control,0,0.0,303.6187757807446
1501,variant,0,0.0,339.7387019230168
1502,variant,0,0.0,145.28553754543051
1503,control,0,0.0,277.6387820161238
1504,control,0,0.0,298.8677934931813
1505,control,0,0.0,290.1853191127117
1506,variant,0,0.0,372.85509131137024
1507,variant,0,0.0,243.80494375385578
1508,variant,0,0.0,268.94203782773855
1509,variant,0,0.0,204.20654868457757
1510,control,0,0.0,375.51433256365726
1511,control,0,0.0,287.68549286956
1512,control,0,0.0,278.07955559816463
1513,control,0,0.0,297.3758658844643
1514,variant,0,0.0,331.8117914215162
1515,variant,0,0.0,317.36817017580626
1516,control,1,191.63992394833264,432.3942106778544
1517,control,1,52.895662507679994,322.6967944201887
1518,variant,0,0.0,276.73772854154595
1519,control,0,0.0,271.93216312380264
1520,variant,0,0.0,280.36205237915954
1521,control,0,0.0,224.9081537685081
1522,control,0,0.0,301.9932103745793
1523,control,0,0.0,339.17340531044584
1524,control,0,0.0,269.3318199688382
1525,control,0,0.0,259.6309971857944
1526,control,0,0.0,375.7972573147117
1527,control,0,0.0,228.67584216894176
1528,variant,1,59.656232527255945,196.60908117613494
1529,variant,0,0.0,242.35490281763086
1530,variant,0,0.0,222.9783641437852
1531,variant,0,0.0,319.3113032052291
1532,variant,0,0.0,281.9647749775213
1533,control,1,86.72161100913512,289.015647748808
1534,control,0,0.0,357.6467088487387
1535,variant,0,0.0,265.4332569418612
1536,control,1,93.32441448794131,338.754470587282
1537,variant,0,0.0,375.56613996016017
1538,variant,0,0.0,277.21687509931695
1539,control,0,0.0,336.85114277781565
1540,control,0,0.0,287.909104373551
1541,control,0,0.0,346.20490644203943
1542,variant,1,144.02804318803,221.42554062118634
1543,control,0,0.0,217.72438774373268
1544,variant,0,0.0,280.43661425462295
1545,variant,0,0.0,255.55375954701145
1546,variant,0,0.0,274.16454452850576
1547,control,0,0.0,289.023670877643
1548,control,0,0.0,336.0006765918126
1549,variant,0,0.0,279.61697107170323
1550,control,1,148.0147886261543,258.80693446884567
1551,control,0,0.0,282.42433116205507
1552,control,0,0.0,261.5427360096691
1553,variant,0,0.0,253.2997248968643
1554,variant,0,0.0,219.34915932115155
1555,control,0,0.0,303.47390581105395
1556,variant,0,0.0,271.56471467014734
1557,control,0,0.0,348.3139369617336
1558,control,1,110.90188042823289,227.63019539705297
1559,control,1,197.70283308728585,272.8958222476061
1560,control,0,0.0,390.64536103293744
1561,variant,0,0.0,253.01952414510754
1562,variant,0,0.0,288.1733373951938
1563,variant,0,0.0,239.2078008587316
1564,control,0,0.0,232.57862436095095
1565,control,0,0.0,377.3655491543839
1566,control,0,0.0,308.5519746318574
1567,variant,0,0.0,306.68394191188116
1568,control,0,0.0,215.18418824418887
1569,variant,0,0.0,317.9370694054152
1570,variant,1,131.8361520118168,357.8710972996913
1571,variant,0,0.0,357.4738530414265
1572,variant,0,0.0,333.41666148030805
1573,variant,0,0.0,243.5257211202298
1574,variant,0,0.0,315.6561708596496
1575,control,0,0.0,333.37924802383037
1576,control,0,0.0,210.27782074555495
1577,variant,0,0.0,243.93602042591075
1578,variant,0,0.0,344.40786608717207
1579,control,0,0.0,343.80228883359644
1580,variant,0,0.0,222.5708483189304
1581,variant,0,0.0,339.7510729634586
1582,control,0,0.0,304.7651699576809
1583,variant,0,0.0,339.0504477303576
1584,variant,0,0.0,268.2739338283029
1585,variant,0,0.0,332.2591748240451
1586,control,0,0.0,342.1914387242812
1587,control,0,0.0,282.43325322721444
1588,control,0,0.0,300.8876273086643
1589,variant,0,0.0,267.57391852476735
1590,variant,0,0.0,382.58194743429397
1591,control,0,0.0,293.9864030337117
1592,variant,0,0.0,253.8987837411409
1593,variant,0,0.0,264.20870430626246
1594,variant,0,0.0,306.33853005710563
1595,variant,1,157.87578842631876,337.66655858891056
1596,variant,0,0.0,233.20865774247392
1597,control,0,0.0,392.38300014712246
1598,variant,1,153.32997266383342,315.4337647027808
1599,control,0,0.0,323.3227986484706
1600,variant,0,0.0,295.14052280882817
1601,control,0,0.0,300.9629483675563
1602,variant,0,0.0,292.5858431036298
1603,control,0,0.0,350.889798451798
1604,variant,0,0.0,299.60357062733146
1605,control,0,0.0,338.3525109246355
1606,variant,0,0.0,278.3076238323714
1607,control,0,0.0,309.7820264156158
1608,variant,0,0.0,259.8039827880289
1609,control,0,0.0,360.82641162747683
1610,control,0,0.0,258.3126379640442
1611,variant,0,0.0,283.75102778693366
1612,variant,0,0.0,284.2519793772627
1613,control,0,0.0,282.3024306163116
1614,variant,0,0.0,336.12478847214686
1615,control,0,0.0,284.16711176316784
1616,control,1,102.72920623953205,369.6962265270536
1617,control,0,0.0,259.0762456934916
1618,variant,1,197.8942526602126,308.46887349713535
1619,control,0,0.0,261.21070053437
1620,control,0,0.0,321.04863912657333
1621,variant,0,0.0,299.2025136511615
1622,variant,0,0.0,292.2468977650761
1623,variant,1,103.43723796313756,359.4237483251762
1624,variant,0,0.0,267.28290644724484
1625,control,0,0.0,329.3257578809
1626,control,0,0.0,261.5520043662604
1627,control,1,67.09429720372285,305.6342600080187
1628,control,0,0.0,240.22123358882772
1629,variant,1,91.99813241811461,266.87414268466296
1630,control,0,0.0,295.89284772135676
1631,control,0,0.0,390.7324583661539
1632,variant,0,0.0,305.0401935229887
1633,control,0,0.0,382.7334157933353
1634,control,0,0.0,311.0161645845459
1635,control,0,0.0,280.64578777625303
1636,control,0,0.0,376.96782613003467
1637,control,0,0.0,321.85088110367093
1638,control,0,0.0,267.8639203058643
1639,variant,0,0.0,323.52857297001486
1640,variant,0,0.0,285.3702625046195
1641,control,0,0.0,200.54829019143523
1642,control,0,0.0,346.7986579632809
1643,variant,0,0.0,354.74670278209646
1644,control,1,126.69868154916897,391.89710149961377
1645,control,0,0.0,321.1071846097631
1646,control,0,0.0,287.56382879587335
1647,variant,0,0.0,341.7494713689293
1648,control,0,0.0,342.49101826594534
1649,variant,0,0.0,381.9140591568211
1650,control,0,0.0,297.7686188466779
1651,variant,0,0.0,291.72105137162026
1652,variant,0,0.0,264.2227790120736
1653,control,0,0.0,326.8731043362601
1654,variant,0,0.0,222.58691658845822
1655,control,0,0.0,338.8043686431282
1656,variant,1,182.08736646814498,329.3917560932895
1657,control,0,0.0,329.2535101229186
1658,control,1,179.1092839082127,306.911261825092
1659,variant,0,0.0,376.6489123765542
1660,control,0,0.0,343.59967327134314
1661,control,0,0.0,269.64614043121503
1662,variant,0,0.0,270.54104751511767
1663,control,0,0.0,256.01630932926815
1664,control,0,0.0,327.5641666387794
1665,variant,0,0.0,249.99305393800216
1666,variant,0,0.0,354.1696071791676
1667,control,0,0.0,366.14866541727713
1668,control,0,0.0,256.04918655247747
1669,variant,0,0.0,290.7225732703573
1670,variant,0,0.0,300.8310490681207
1671,control,1,54.563347158992634,344.1991580234834
1672,variant,0,0.0,380.46716878049386
1673,control,0,0.0,215.72538035657112
1674,control,0,0.0,284.09096412366586
1675,control,1,181.44449607372275,286.69916522198264
1676,control,0,0.0,229.9665072556726
1677,control,0,0.0,275.74449903479695
1678,variant,0,0.0,321.38844721753054
1679,variant,0,0.0,286.06605485802214
1680,variant,0,0.0,222.7689415696293
1681,variant,0,0.0,443.70413490049566
1682,control,0,0.0,313.308893260209
1683,control,0,0.0,305.58470650533377
1684,control,0,0.0,245.10368184664767
1685,control,0,0.0,313.03530809856375
1686,variant,0,0.0,291.7893107979253
1687,control,0,0.0,205.57382936422968
1688,control,0,0.0,246.48722799927918
1689,variant,0,0.0,339.74630088369724
1690,variant,1,113.00940043691705,397.2008825000221
1691,variant,0,0.0,318.35827025215224
1692,variant,1,123.3996247436354,355.15416391466835
1693,control,0,0.0,292.2122345708395
1694,control,0,0.0,295.6726919659699
1695,variant,0,0.0,354.5489513809733
1696,control,0,0.0,383.13886445897344
1697,control,0,0.0,365.0548346732811
1698,control,0,0.0,246.68184623075905
1699,variant,0,0.0,296.65205548423774
1700,control,0,0.0,313.8762342238148
1701,variant,0,0.0,287.01610182462355
1702,control,0,0.0,319.3928771707798
1703,control,1,171.79133769527078,341.0288405834474
1704,control,0,0.0,350.14048759775704
1705,variant,0,0.0,384.29350761107617
1706,control,0,0.0,283.5279447637583
1707,variant,0,0.0,231.7983417580343
1708,variant,0,0.0,317.9117297007226
1709,variant,0,0.0,394.19055155924013
1710,control,0,0.0,276.15120700229704
1711,control,0,0.0,334.34234885318597
1712,control,0,0.0,334.78728962363215
1713,control,0,0.0,309.57210236723046
1714,variant,0,0.0,300.3462360521857
1715,variant,0,0.0,253.82853971393038
1716,variant,0,0.0,185.91689637897113
1717,control,0,0.0,244.40746466679855
1718,variant,0,0.0,280.48479254441503
1719,control,0,0.0,354.8711343711353
1720,variant,0,0.0,294.8435968824312
1721,control,0,0.0,274.04871405409256
1722,control,1,116.22601149337567,255.45072790232848
1723,variant,0,0.0,332.840291425474
1724,variant,1,128.27235520748835,367.9178583215303
1725,variant,1,130.9151533231904,353.171786093373
1726,variant,0,0.0,330.30748498792343
1727,control,0,0.0,226.219362680853
1728,variant,0,0.0,282.4162878578114
1729,variant,0,0.0,397.36521144448375
1730,variant,0,0.0,356.09752459576123
1731,control,0,0.0,223.12483908826374
1732,control,0,0.0,297.22047384003645
1733,variant,0,0.0,318.1549216330519
1734,control,0,0.0,261.892076848689
1735,variant,0,0.0,184.53979892955755
1736,control,0,0.0,304.94120225082156
1737,control,0,0.0,260.612087118978
1738,control,0,0.0,260.8079130457658
1739,control,0,0.0,282.2659820034621
1740,variant,0,0.0,293.3162042672594
1741,variant,0,0.0,299.5458602952157
1742,variant,0,0.0,255.80050505389994
1743,control,0,0.0,288.98952351829615
1744,variant,0,0.0,212.12883147986224
1745,variant,1,64.63687543644042,315.5519532684039
1746,variant,0,0.0,157.18622933294213
1747,control,0,0.0,285.52549597831904
1748,control,0,0.0,345.95930768384767
1749,control,1,199.3323897109354,247.03296563625867
1750,variant,0,0.0,335.82151018287
1751,variant,0,0.0,357.7866356060446
1752,variant,0,0.0,134.60500237513057
1753,control,0,0.0,292.4318548212129
1754,control,0,0.0,156.21132861858624
1755,variant,0,0.0,294.0895777214527
1756,control,1,94.67750169291541,299.64143945093366
1757,control,0,0.0,175.8728007044581
1758,control,0,0.0,396.24191810399327
1759,control,0,0.0,314.30079038173125
1760,variant,0,0.0,257.5488283958982
1761,control,1,174.2484452962764,373.2689713749259
1762,control,0,0.0,210.21933896788414
1763,control,0,0.0,238.54144832408414
1764,control,0,0.0,185.02722381650506
1765,variant,0,0.0,390.0522598269667
1766,variant,0,0.0,316.6173185736002
1767,control,0,0.0,332.97008949242473
1768,control,0,0.0,315.0500616959238
1769,control,1,95.6665173485561,328.68838805722925
1770,control,0,0.0,303.9038856947995
1771,control,1,113.35278090511017,313.5460671353721
1772,control,0,0.0,305.38017181114753
1773,variant,0,0.0,269.57040972153607
1774,control,0,0.0,297.66876173926653
1775,variant,0,0.0,313.6797286630839
1776,variant,0,0.0,305.52745597760656
1777,control,0,0.0,226.11139461233415
1778,variant,0,0.0,232.75066656957955
1779,variant,0,0.0,354.14207169581954
1780,variant,0,0.0,284.6502977058299
1781,variant,1,145.48167328650862,329.23626735179704
1782,variant,0,0.0,245.3940045138802
1783,variant,0,0.0,226.3427061676735
1784,control,0,0.0,257.82016937341433
1785,variant,0,0.0,288.8717464614293
1786,variant,0,0.0,266.7429850357794
1787,variant,0,0.0,364.6966761552857
1788,control,0,0.0,308.9761650768731
1789,variant,0,0.0,392.4469309280929
1790,control,0,0.0,320.22040770357086
1791,variant,0,0.0,179.37245910400947
1792,control,0,0.0,352.80208032292774
1793,control,1,59.77058580063439,224.52241887650226
1794,variant,1,167.0340374926842,311.52668336056695
1795,variant,1,163.38112267675808,261.2657971168078
1796,control,0,0.0,407.13555172320935
1797,variant,0,0.0,371.97989637150675
1798,control,0,0.0,262.90896791491207
1799,control,0,0.0,293.63211659394443
1800,control,0,0.0,312.2299034824609
1801,control,1,147.46860912689368,343.1707035780805
1802,control,0,0.0,301.4575956162506
1803,variant,0,0.0,248.75525503095665
1804,control,0,0.0,264.1220680399974
1805,control,0,0.0,299.77591018116044
1806,variant,0,0.0,361.72284893823456
1807,control,0,0.0,321.3918930268022
1808,variant,0,0.0,261.3292536692492
1809,variant,0,0.0,332.4186388854895
1810,variant,0,0.0,280.650758056092
1811,control,1,109.27236627464552,344.52040025934207
1812,control,0,0.0,426.35052091643024
1813,control,0,0.0,282.0586814528225
1814,variant,0,0.0,340.08025798631854
1815,control,0,0.0,262.73033339811354
1816,variant,0,0.0,294.3868116404351
1817,control,0,0.0,301.47811434360506
1818,variant,0,0.0,290.315816997781
1819,control,0,0.0,423.15068443875117
1820,control,0,0.0,284.67034626608086
1821,control,1,53.31999133371771,329.3425769392434
1822,variant,0,0.0,203.49565653382837
1823,variant,0,0.0,321.5998281684805
1824,control,0,0.0,357.10272961761234
1825,control,1,183.0398594475758,273.6201328710475
1826,variant,0,0.0,174.48889294797937
1827,variant,0,0.0,298.06741155863375
1828,variant,0,0.0,300.8591925192764
1829,control,0,0.0,336.2037525372152
1830,variant,0,0.0,400.5451517706717
1831,control,0,0.0,280.99731746998464
1832,variant,0,0.0,257.185593816986
1833,control,0,0.0,241.65410993142785
1834,variant,0,0.0,309.90393085157996
1835,variant,0,0.0,323.9677129409251
1836,variant,0,0.0,272.7172302818708
1837,variant,1,198.13936617699216,338.93413728628946
1838,variant,0,0.0,323.26920384095877
1839,control,0,0.0,302.1615844822445
1840,variant,0,0.0,254.87926396279374
1841,variant,0,0.0,275.90678422576383
1842,variant,0,0.0,178.51223511587276
1843,control,0,0.0,311.78935320990166
1844,variant,0,0.0,301.31706443737176
1845,control,0,0.0,309.42394955447435
1846,variant,0,0.0,325.21595077822803
1847,variant,0,0.0,319.2910743216112
1848,control,0,0.0,294.4808409676982
1849,variant,0,0.0,302.4334021581376
1850,control,0,0.0,229.78417916519152
1851,control,0,0.0,270.8139677155287
1852,variant,1,90.7541924253889,302.52355268417307
1853,control,1,102.78575836379912,263.20732120438197
1854,variant,0,0.0,343.0075397936273
1855,variant,0,0.0,267.06839595224847
1856,control,0,0.0,310.81527056241583
1857,control,0,0.0,305.8282828407668
1858,control,0,0.0,337.3138796805205
1859,control,0,0.0,345.0395587014151
1860,variant,0,0.0,334.70163054839696
1861,variant,0,0.0,194.6996899308433
1862,control,0,0.0,359.70740740065634
1863,variant,0,0.0,376.3654112097299
1864,variant,0,0.0,275.89378578392655
1865,variant,0,0.0,311.8323456336425
1866,variant,0,0.0,255.4584159934609
1867,control,0,0.0,202.58107466339243
1868,control,0,0.0,263.0642367228807
1869,variant,0,0.0,272.9930480268195
1870,control,0,0.0,282.2574634324092
1871,control,0,0.0,252.0542954997006
1872,control,0,0.0,263.3287416591381
1873,variant,1,128.4767014759251,299.44968391857964
1874,variant,0,0.0,261.4886508444929
1875,variant,0,0.0,327.1762166275014
1876,control,0,0.0,334.083032569872
1877,variant,0,0.0,419.0193873082245
1878,variant,1,95.68699206308736,356.2839966061731
1879,control,0,0.0,312.1551529164207
1880,variant,0,0.0,268.9867851666161
1881,variant,0,0.0,314.68736758369994
1882,control,0,0.0,316.3297979958178
1883,control,0,0.0,274.33434554971694
1884,control,0,0.0,339.1865698376439
1885,variant,1,175.4780291671368,230.09509926590624
1886,variant,1,172.1761952195797,287.78000822312447
1887,variant,0,0.0,327.79292296587033
1888,control,0,0.0,285.62079262039515
1889,control,0,0.0,289.66227982853644
1890,variant,1,51.28321551772553,293.11070694038597
1891,variant,1,175.04113380323605,258.2199379656127
1892,control,0,0.0,358.6950465787104
1893,control,0,0.0,249.09811640385925
1894,control,1,125.61124202601326,315.90796637049425
1895,control,0,0.0,320.6823949141187
1896,variant,0,0.0,252.56890493955166
1897,control,0,0.0,303.65521271903714
1898,variant,0,0.0,254.51839136276487
1899,variant,0,0.0,369.5521237527973
1900,variant,0,0.0,243.06085315118935
1901,control,0,0.0,267.3051452884018
